,date,hour,source,target
932,2004-04-25,4,220,214
933,2004-04-25,4,103,66
934,2004-04-25,4,212,66
935,2004-04-25,4,124,109
936,2004-04-25,4,103,185
937,2004-04-25,4,212,6
938,2004-04-25,4,103,185
939,2004-04-25,4,103,8
940,2004-04-25,4,63,202
941,2004-04-25,4,63,185
942,2004-04-25,4,103,93
943,2004-04-25,4,63,185
944,2004-04-25,5,9,233
945,2004-04-25,5,103,233
946,2004-04-25,5,9,97
947,2004-04-25,5,9,190
948,2004-04-25,5,166,234
949,2004-04-25,5,69,34
950,2004-04-25,5,69,34
951,2004-04-25,5,235,191
952,2004-04-25,5,69,185
953,2004-04-25,6,41,166
954,2004-04-25,6,41,32
955,2004-04-25,6,3,32
956,2004-04-25,6,3,132
957,2004-04-25,6,1,30
958,2004-04-25,6,41,32
959,2004-04-25,6,41,173
960,2004-04-25,7,103,166
961,2004-04-25,7,63,127
962,2004-04-25,7,63,199
963,2004-04-25,7,103,166
964,2004-04-25,7,63,92
965,2004-04-25,7,97,228
966,2004-04-25,7,97,228
967,2004-04-25,8,103,58
968,2004-04-25,8,191,136
969,2004-04-25,8,32,58
970,2004-04-25,8,131,30
971,2004-04-25,8,191,236
972,2004-04-25,8,32,237
973,2004-04-25,8,9,235
974,2004-04-25,8,101,34
975,2004-04-25,8,237,32
976,2004-04-25,8,97,191
977,2004-04-25,8,48,81
978,2004-04-25,8,48,81
979,2004-04-25,8,175,214
980,2004-04-25,8,176,233
981,2004-04-25,8,9,101
982,2004-04-25,9,48,52
983,2004-04-25,9,48,52
984,2004-04-25,9,48,175
985,2004-04-25,9,52,48
986,2004-04-25,9,48,52
987,2004-04-25,9,9,177
988,2004-04-25,9,97,191
989,2004-04-25,9,9,175
990,2004-04-25,9,52,48
991,2004-04-25,9,175,48
992,2004-04-25,9,96,48
993,2004-04-25,9,41,32
994,2004-04-25,9,9,175
995,2004-04-25,9,41,174
996,2004-04-25,9,9,175
997,2004-04-25,9,48,175
998,2004-04-25,9,12,175
999,2004-04-25,9,48,52
1000,2004-04-25,9,175,48
1001,2004-04-25,9,48,175
1002,2004-04-25,9,12,175
1003,2004-04-25,9,12,168
1004,2004-04-25,9,12,175
1005,2004-04-25,9,52,48
1006,2004-04-25,9,175,48
1007,2004-04-25,9,48,52
1008,2004-04-25,9,12,81
1009,2004-04-25,9,12,175
1010,2004-04-25,9,48,175
1011,2004-04-25,9,175,48
1012,2004-04-25,9,12,175
1013,2004-04-25,9,48,175
1014,2004-04-25,9,12,175
1015,2004-04-25,9,52,48
1016,2004-04-25,9,48,52
1017,2004-04-25,9,12,175
1018,2004-04-25,9,175,48
1019,2004-04-25,9,52,48
1020,2004-04-25,9,12,175
1021,2004-04-25,9,48,52
1022,2004-04-25,9,12,175
1023,2004-04-25,9,48,175
1024,2004-04-25,9,12,175
1025,2004-04-25,9,175,48
1026,2004-04-25,9,52,48
1027,2004-04-25,9,12,175
1028,2004-04-25,9,12,175
1029,2004-04-25,9,12,175
1030,2004-04-25,9,220,214
1031,2004-04-25,9,12,175
1032,2004-04-25,9,88,220
1033,2004-04-25,9,48,175
1034,2004-04-25,9,48,52
1035,2004-04-25,9,12,175
1036,2004-04-25,9,175,48
1037,2004-04-25,9,52,48
1038,2004-04-25,9,9,175
1039,2004-04-25,9,48,175
1040,2004-04-25,9,12,175
1041,2004-04-25,9,12,175
1042,2004-04-25,9,175,48
1043,2004-04-25,9,12,175
1044,2004-04-25,9,9,175
1045,2004-04-25,10,48,175
1046,2004-04-25,10,12,175
1047,2004-04-25,10,48,52
1048,2004-04-25,10,9,175
1049,2004-04-25,10,9,209
1050,2004-04-25,10,175,48
1051,2004-04-25,10,12,175
1052,2004-04-25,10,48,175
1053,2004-04-25,10,103,66
1054,2004-04-25,10,103,52
1055,2004-04-25,10,12,175
1056,2004-04-25,10,103,66
1057,2004-04-25,10,175,48
1058,2004-04-25,10,52,48
1059,2004-04-25,10,103,66
1060,2004-04-25,10,12,175
1061,2004-04-25,10,12,175
1062,2004-04-25,10,48,52
1063,2004-04-25,10,48,175
1064,2004-04-25,10,175,48
1065,2004-04-25,10,48,175
1066,2004-04-25,10,48,175
1067,2004-04-25,10,9,175
1068,2004-04-25,10,9,209
1069,2004-04-25,10,175,48
1070,2004-04-25,10,175,48
1071,2004-04-25,10,220,48
1072,2004-04-25,10,9,175
1073,2004-04-25,10,48,175
1074,2004-04-25,10,144,185
1075,2004-04-25,10,175,48
1076,2004-04-25,10,220,48
1077,2004-04-25,10,48,175
1078,2004-04-25,10,144,222
1079,2004-04-25,10,220,48
1080,2004-04-25,10,175,48
1081,2004-04-25,10,220,48
1082,2004-04-25,10,220,48
1083,2004-04-25,10,48,175
1084,2004-04-25,10,220,48
1085,2004-04-25,10,175,48
1086,2004-04-25,10,48,175
1087,2004-04-25,10,220,48
1088,2004-04-25,10,175,48
1089,2004-04-25,10,144,195
1090,2004-04-25,10,48,175
1091,2004-04-25,10,191,237
1092,2004-04-25,10,220,48
1093,2004-04-25,10,175,48
1094,2004-04-25,10,220,48
1095,2004-04-25,10,48,175
1096,2004-04-25,10,220,95
1097,2004-04-25,10,95,168
1098,2004-04-25,10,220,48
1099,2004-04-25,10,176,198
1100,2004-04-25,10,220,95
1101,2004-04-25,10,191,175
1102,2004-04-25,10,220,95
1103,2004-04-25,10,176,201
1104,2004-04-25,10,175,48
1105,2004-04-25,10,175,191
1106,2004-04-25,10,191,175
1107,2004-04-25,10,48,175
1108,2004-04-25,10,175,191
1109,2004-04-25,10,175,48
1110,2004-04-25,10,191,175
1111,2004-04-25,10,144,88
1112,2004-04-25,10,175,191
1113,2004-04-25,10,220,48
1114,2004-04-25,10,191,175
1115,2004-04-25,10,175,191
1116,2004-04-25,10,144,238
1117,2004-04-25,10,191,175
1118,2004-04-25,10,175,191
1119,2004-04-25,10,220,95
1120,2004-04-25,10,239,175
1121,2004-04-25,10,144,240
1122,2004-04-25,10,239,175
1123,2004-04-25,10,239,236
1124,2004-04-25,10,220,95
1125,2004-04-25,10,220,48
1126,2004-04-25,10,220,95
1127,2004-04-25,10,12,90
1128,2004-04-25,10,220,95
1129,2004-04-25,10,144,23
1130,2004-04-25,10,220,95
1131,2004-04-25,10,3,132
1132,2004-04-25,11,220,95
1133,2004-04-25,11,220,95
1134,2004-04-25,11,220,95
1135,2004-04-25,11,103,52
1136,2004-04-25,11,144,32
1137,2004-04-25,11,220,48
1138,2004-04-25,11,144,48
1139,2004-04-25,11,36,222
1140,2004-04-25,11,220,95
1141,2004-04-25,11,88,144
1142,2004-04-25,11,220,95
1143,2004-04-25,11,220,95
1144,2004-04-25,11,220,95
1145,2004-04-25,11,144,48
1146,2004-04-25,11,220,48
1147,2004-04-25,11,144,48
1148,2004-04-25,11,220,95
1149,2004-04-25,11,220,95
1150,2004-04-25,11,220,48
1151,2004-04-25,11,9,144
1152,2004-04-25,11,144,241
1153,2004-04-25,12,103,144
1154,2004-04-25,12,9,216
1155,2004-04-25,13,194,242
1156,2004-04-25,13,194,199
1157,2004-04-25,13,194,209
1158,2004-04-25,13,194,182
1159,2004-04-25,18,32,144
1160,2004-04-25,18,32,243
1161,2004-04-25,19,204,241
1162,2004-04-25,19,63,127
1163,2004-04-25,19,227,144
1164,2004-04-25,20,194,209
1165,2004-04-25,20,168,95
1166,2004-04-25,20,63,127
1167,2004-04-25,20,44,214
1168,2004-04-25,21,41,32
1169,2004-04-25,21,9,244
1170,2004-04-25,21,245,191
1171,2004-04-25,21,228,97
1172,2004-04-25,22,211,228
1173,2004-04-25,22,211,246
1174,2004-04-25,22,19,52
1175,2004-04-25,22,233,88
1176,2004-04-25,22,34,242
1177,2004-04-25,23,19,233
1178,2004-04-25,23,127,63
1179,2004-04-25,23,143,32
1180,2004-04-25,23,143,95
1181,2004-04-25,23,9,235
1182,2004-04-25,23,9,177
1183,2004-04-25,23,63,127
1184,2004-04-25,23,32,88
1185,2004-04-25,23,211,233
1186,2004-04-25,23,88,32
1187,2004-04-26,0,32,88
1188,2004-04-26,0,247,248
1189,2004-04-26,0,248,247
1190,2004-04-26,0,176,248
1191,2004-04-26,0,176,248
1192,2004-04-26,0,211,232
1193,2004-04-26,0,88,32
1194,2004-04-26,0,176,248
1195,2004-04-26,0,176,63
1196,2004-04-26,0,32,88
1197,2004-04-26,0,249,63
1198,2004-04-26,0,41,250
1199,2004-04-26,0,41,248
1200,2004-04-26,0,95,168
1201,2004-04-26,0,41,251
1202,2004-04-26,0,34,242
1203,2004-04-26,1,176,72
1204,2004-04-26,1,44,88
1205,2004-04-26,1,103,177
1206,2004-04-26,1,103,86
1207,2004-04-26,1,12,168
1208,2004-04-26,1,51,86
1209,2004-04-26,2,212,252
1210,2004-04-26,2,176,63
1211,2004-04-26,2,41,97
1212,2004-04-26,2,168,95
1213,2004-04-26,2,249,63
1214,2004-04-26,2,212,34
1215,2004-04-26,2,212,252
1216,2004-04-26,2,176,63
1217,2004-04-26,2,212,252
1218,2004-04-26,2,176,63
1219,2004-04-26,2,212,34
1220,2004-04-26,2,249,63
1221,2004-04-26,2,212,34
1222,2004-04-26,2,103,63
1223,2004-04-26,2,144,247
1224,2004-04-26,2,204,51
1225,2004-04-26,2,103,63
1226,2004-04-26,2,101,208
1227,2004-04-26,2,212,34
1228,2004-04-26,2,212,252
1229,2004-04-26,3,53,253
1230,2004-04-26,3,9,251
1231,2004-04-26,3,164,8
1232,2004-04-26,3,8,164
1233,2004-04-26,3,212,34
1234,2004-04-26,3,44,88
1235,2004-04-26,3,44,48
1236,2004-04-26,3,44,88
1237,2004-04-26,3,44,48
1238,2004-04-26,3,254,8
1239,2004-04-26,3,8,254
1240,2004-04-26,3,44,88
1241,2004-04-26,3,254,8
1242,2004-04-26,3,95,168
1243,2004-04-26,4,254,8
1244,2004-04-26,4,8,254
1245,2004-04-26,4,254,8
1246,2004-04-26,4,8,254
1247,2004-04-26,4,254,8
1248,2004-04-26,4,1,255
1249,2004-04-26,4,103,256
1250,2004-04-26,4,143,32
1251,2004-04-26,5,204,257
1252,2004-04-26,5,52,48
1253,2004-04-26,5,258,76
1254,2004-04-26,5,168,95
1255,2004-04-26,5,259,260
1256,2004-04-26,5,261,256
1257,2004-04-26,5,19,52
1258,2004-04-26,5,204,81
1259,2004-04-26,5,19,52
1260,2004-04-26,5,259,256
1261,2004-04-26,5,51,260
1262,2004-04-26,5,260,51
1263,2004-04-26,5,204,262
1264,2004-04-26,5,19,52
1265,2004-04-26,5,103,260
1266,2004-04-26,5,263,254
1267,2004-04-26,5,263,254
1268,2004-04-26,5,204,51
1269,2004-04-26,5,260,51
1270,2004-04-26,5,204,51
1271,2004-04-26,5,41,256
1272,2004-04-26,5,204,51
1273,2004-04-26,5,204,51
1274,2004-04-26,5,36,254
1275,2004-04-26,5,204,51
1276,2004-04-26,5,36,222
1277,2004-04-26,5,204,51
1278,2004-04-26,5,204,51
1279,2004-04-26,6,204,51
1280,2004-04-26,6,204,51
1281,2004-04-26,6,62,215
1282,2004-04-26,6,204,51
1283,2004-04-26,6,264,158
1284,2004-04-26,6,6,122
1285,2004-04-26,6,204,51
1286,2004-04-26,6,36,254
1287,2004-04-26,6,36,6
1288,2004-04-26,6,41,265
1289,2004-04-26,6,204,51
1290,2004-04-26,6,204,51
1291,2004-04-26,6,36,6
1292,2004-04-26,6,36,254
1293,2004-04-26,6,260,51
1294,2004-04-26,6,204,51
1295,2004-04-26,6,36,222
1296,2004-04-26,6,96,6
1297,2004-04-26,6,204,51
1298,2004-04-26,6,96,6
1299,2004-04-26,6,256,259
1300,2004-04-26,6,204,48
1301,2004-04-26,6,36,254
1302,2004-04-26,6,36,6
1303,2004-04-26,6,204,51
1304,2004-04-26,6,96,6
1305,2004-04-26,6,36,6
1306,2004-04-26,6,96,6
1307,2004-04-26,6,204,51
1308,2004-04-26,6,96,6
1309,2004-04-26,6,204,51
1310,2004-04-26,6,36,6
1311,2004-04-26,6,36,254
1312,2004-04-26,6,36,254
1313,2004-04-26,6,204,48
1314,2004-04-26,6,96,6
1315,2004-04-26,6,211,251
1316,2004-04-26,6,204,266
1317,2004-04-26,6,204,51
1318,2004-04-26,6,267,260
1319,2004-04-26,6,267,256
1320,2004-04-26,6,260,51
1321,2004-04-26,6,260,267
1322,2004-04-26,6,12,260
1323,2004-04-26,6,263,191
1324,2004-04-26,6,12,101
1325,2004-04-26,6,204,48
1326,2004-04-26,6,204,51
1327,2004-04-26,6,204,266
1328,2004-04-26,6,12,175
1329,2004-04-26,6,204,48
1330,2004-04-26,6,204,51
1331,2004-04-26,6,51,267
1332,2004-04-26,6,260,51
1333,2004-04-26,6,204,48
1334,2004-04-26,6,260,51
1335,2004-04-26,6,268,149
1336,2004-04-26,6,267,51
1337,2004-04-26,7,189,8
1338,2004-04-26,7,63,127
1339,2004-04-26,7,51,267
1340,2004-04-26,7,204,48
1341,2004-04-26,7,204,221
1342,2004-04-26,7,127,63
1343,2004-04-26,7,204,48
1344,2004-04-26,7,212,6
1345,2004-04-26,7,204,48
1346,2004-04-26,7,204,48
1347,2004-04-26,7,267,51
1348,2004-04-26,7,140,6
1349,2004-04-26,7,12,175
1350,2004-04-26,7,103,267
1351,2004-04-26,7,204,48
1352,2004-04-26,7,69,254
1353,2004-04-26,7,212,34
1354,2004-04-26,7,212,48
1355,2004-04-26,7,103,267
1356,2004-04-26,7,176,269
1357,2004-04-26,7,204,48
1358,2004-04-26,7,103,166
1359,2004-04-26,7,19,265
1360,2004-04-26,7,95,168
1361,2004-04-26,7,212,254
1362,2004-04-26,7,212,48
1363,2004-04-26,7,176,270
1364,2004-04-26,7,176,267
1365,2004-04-26,7,212,48
1366,2004-04-26,7,69,271
1367,2004-04-26,8,212,48
1368,2004-04-26,8,69,271
1369,2004-04-26,8,69,271
1370,2004-04-26,8,69,271
1371,2004-04-26,8,272,273
1372,2004-04-26,8,69,271
1373,2004-04-26,8,48,256
1374,2004-04-26,8,69,271
1375,2004-04-26,8,274,48
1376,2004-04-26,8,69,271
1377,2004-04-26,8,274,48
1378,2004-04-26,8,144,260
1379,2004-04-26,8,103,265
1380,2004-04-26,8,212,48
1381,2004-04-26,8,263,222
1382,2004-04-26,8,198,256
1383,2004-04-26,8,103,270
1384,2004-04-26,8,176,256
1385,2004-04-26,8,212,48
1386,2004-04-26,8,263,239
1387,2004-04-26,8,212,48
1388,2004-04-26,8,135,105
1389,2004-04-26,8,263,239
1390,2004-04-26,8,103,228
1391,2004-04-26,8,212,48
1392,2004-04-26,8,103,228
1393,2004-04-26,8,204,48
1394,2004-04-26,8,101,271
1395,2004-04-26,8,101,34
1396,2004-04-26,8,275,20
1397,2004-04-26,8,103,228
1398,2004-04-26,8,276,8
1399,2004-04-26,8,20,275
1400,2004-04-26,8,20,275
1401,2004-04-26,8,101,34
1402,2004-04-26,8,263,277
1403,2004-04-26,9,263,277
1404,2004-04-26,9,140,6
1405,2004-04-26,9,9,135
1406,2004-04-26,9,140,278
1407,2004-04-26,9,9,135
1408,2004-04-26,9,34,101
1409,2004-04-26,9,127,260
1410,2004-04-26,9,9,135
1411,2004-04-26,9,101,68
1412,2004-04-26,9,260,127
1413,2004-04-26,9,103,52
1414,2004-04-26,9,199,279
1415,2004-04-26,9,199,260
1416,2004-04-26,9,260,199
1417,2004-04-26,9,260,127
1418,2004-04-26,9,41,101
1419,2004-04-26,9,63,127
1420,2004-04-26,9,19,52
1421,2004-04-26,9,41,280
1422,2004-04-26,9,271,101
1423,2004-04-26,9,68,101
1424,2004-04-26,9,176,101
1425,2004-04-26,9,260,127
1426,2004-04-26,9,281,254
1427,2004-04-26,9,41,280
1428,2004-04-26,9,41,280
1429,2004-04-26,9,282,34
1430,2004-04-26,9,277,68
1431,2004-04-26,9,176,283
1432,2004-04-26,9,176,283
1433,2004-04-26,9,41,280
1434,2004-04-26,9,176,283
1435,2004-04-26,9,176,283
1436,2004-04-26,10,41,280
1437,2004-04-26,10,176,248
1438,2004-04-26,10,176,284
1439,2004-04-26,10,176,166
1440,2004-04-26,10,220,271
1441,2004-04-26,10,41,270
1442,2004-04-26,10,12,101
1443,2004-04-26,10,220,67
1444,2004-04-26,10,9,135
1445,2004-04-26,10,12,101
1446,2004-04-26,10,67,256
1447,2004-04-26,10,12,101
1448,2004-04-26,10,36,285
1449,2004-04-26,10,12,101
1450,2004-04-26,10,220,67
1451,2004-04-26,10,286,221
1452,2004-04-26,10,36,285
1453,2004-04-26,10,36,285
1454,2004-04-26,10,101,32
1455,2004-04-26,11,189,132
1456,2004-04-26,11,220,221
1457,2004-04-26,11,220,221
1458,2004-04-26,11,221,3
1459,2004-04-26,11,181,180
1460,2004-04-26,11,181,177
1461,2004-04-26,11,181,177
1462,2004-04-26,11,181,260
1463,2004-04-26,12,260,287
1464,2004-04-26,13,236,239
1465,2004-04-26,14,260,181
1466,2004-04-26,16,51,288
1467,2004-04-26,17,215,51
1468,2004-04-26,18,1,255
1469,2004-04-26,18,79,166
1470,2004-04-26,18,79,256
1471,2004-04-26,18,79,260
1472,2004-04-26,18,204,68
1473,2004-04-26,18,289,135
1474,2004-04-26,18,204,79
1475,2004-04-26,18,204,276
1476,2004-04-26,18,204,221
1477,2004-04-26,18,204,271
1478,2004-04-26,18,3,221
1479,2004-04-26,18,58,199
1480,2004-04-26,18,44,290
1481,2004-04-26,19,27,221
1482,2004-04-26,19,291,292
1483,2004-04-26,19,69,293
1484,2004-04-26,19,69,104
1485,2004-04-26,19,9,260
1486,2004-04-26,19,114,124
1487,2004-04-26,20,199,58
1488,2004-04-26,20,63,290
1489,2004-04-26,20,32,291
1490,2004-04-26,20,36,236
1491,2004-04-26,20,36,291
1492,2004-04-26,20,51,294
1493,2004-04-26,21,36,236
1494,2004-04-26,21,105,135
1495,2004-04-26,21,211,228
1496,2004-04-26,21,291,32
1497,2004-04-26,21,211,260
1498,2004-04-26,21,204,68
1499,2004-04-26,21,204,276
1500,2004-04-26,21,204,79
1501,2004-04-26,22,295,296
1502,2004-04-26,22,204,48
1503,2004-04-26,22,211,288
1504,2004-04-26,22,211,284
1505,2004-04-26,22,204,288
1506,2004-04-26,22,204,284
1507,2004-04-26,22,294,51
1508,2004-04-26,22,263,277
1509,2004-04-26,22,6,221
1510,2004-04-26,22,44,129
1511,2004-04-26,22,297,191
1512,2004-04-26,22,70,124
1513,2004-04-26,23,32,291
1514,2004-04-26,23,51,294
1515,2004-04-26,23,53,291
1516,2004-04-26,23,204,298
1517,2004-04-26,23,294,51
1518,2004-04-26,23,9,32
1519,2004-04-26,23,9,177
1520,2004-04-26,23,220,221
1521,2004-04-26,23,289,220
1522,2004-04-27,0,211,265
1523,2004-04-27,0,221,3
1524,2004-04-27,0,221,6
1525,2004-04-27,0,221,211
1526,2004-04-27,0,27,221
1527,2004-04-27,0,277,34
1528,2004-04-27,0,263,277
1529,2004-04-27,0,277,299
1530,2004-04-27,0,277,299
1531,2004-04-27,0,300,52
1532,2004-04-27,1,212,67
1533,2004-04-27,1,277,50
1534,2004-04-27,1,204,221
1535,2004-04-27,1,204,181
1536,2004-04-27,1,211,221
1537,2004-04-27,1,140,124
1538,2004-04-27,1,6,221
1539,2004-04-27,1,184,32
1540,2004-04-27,1,193,233
1541,2004-04-27,1,32,184
1542,2004-04-27,1,32,184
1543,2004-04-27,1,32,184
1544,2004-04-27,1,301,63
1545,2004-04-27,1,32,184
1546,2004-04-27,1,193,149
1547,2004-04-27,1,289,8
1548,2004-04-27,1,9,299
1549,2004-04-27,1,140,124
1550,2004-04-27,1,6,88
1551,2004-04-27,1,302,138
1552,2004-04-27,2,204,68
1553,2004-04-27,2,288,51
1554,2004-04-27,2,288,211
1555,2004-04-27,2,228,211
1556,2004-04-27,2,260,51
1557,2004-04-27,2,260,199
1558,2004-04-27,2,260,79
1559,2004-04-27,2,260,211
1560,2004-04-27,2,260,181
1561,2004-04-27,2,63,301
1562,2004-04-27,2,303,294
1563,2004-04-27,2,204,68
1564,2004-04-27,2,155,3
1565,2004-04-27,2,205,304
1566,2004-04-27,2,155,8
1567,2004-04-27,3,277,252
1568,2004-04-27,3,204,68
1569,2004-04-27,3,212,211
1570,2004-04-27,3,204,68
1571,2004-04-27,3,204,68
1572,2004-04-27,3,204,68
1573,2004-04-27,3,288,50
1574,2004-04-27,3,204,68
1575,2004-04-27,3,101,32
1576,2004-04-27,3,204,68
1577,2004-04-27,3,143,67
1578,2004-04-27,3,212,228
1579,2004-04-27,3,212,228
1580,2004-04-27,3,228,121
1581,2004-04-27,3,67,164
1582,2004-04-27,3,67,132
1583,2004-04-27,3,228,61
1584,2004-04-27,3,228,304
1585,2004-04-27,4,305,306
1586,2004-04-27,4,239,236
1587,2004-04-27,4,114,124
1588,2004-04-27,4,51,294
1589,2004-04-27,4,67,172
1590,2004-04-27,4,51,288
1591,2004-04-27,4,277,172
1592,2004-04-27,4,288,51
1593,2004-04-27,4,209,299
1594,2004-04-27,4,67,175
1595,2004-04-27,4,3,221
1596,2004-04-27,4,3,155
1597,2004-04-27,4,307,6
1598,2004-04-27,4,307,6
1599,2004-04-27,4,307,51
1600,2004-04-27,4,6,299
1601,2004-04-27,4,307,6
1602,2004-04-27,4,307,6
1603,2004-04-27,4,277,51
1604,2004-04-27,4,307,6
1605,2004-04-27,4,277,79
1606,2004-04-27,4,277,51
1607,2004-04-27,4,281,308
1608,2004-04-27,4,307,6
1609,2004-04-27,4,277,51
1610,2004-04-27,4,193,302
1611,2004-04-27,4,307,6
1612,2004-04-27,4,302,193
1613,2004-04-27,5,307,67
1614,2004-04-27,5,281,302
1615,2004-04-27,5,193,302
1616,2004-04-27,5,307,6
1617,2004-04-27,5,60,308
1618,2004-04-27,5,60,308
1619,2004-04-27,5,60,308
1620,2004-04-27,5,60,308
1621,2004-04-27,5,60,308
1622,2004-04-27,5,309,175
1623,2004-04-27,5,310,72
1624,2004-04-27,5,143,67
1625,2004-04-27,5,308,60
1626,2004-04-27,5,212,209
1627,2004-04-27,5,302,193
1628,2004-04-27,5,307,67
1629,2004-04-27,5,189,302
1630,2004-04-27,5,193,302
1631,2004-04-27,5,212,34
1632,2004-04-27,5,277,184
1633,2004-04-27,5,281,302
1634,2004-04-27,5,302,193
1635,2004-04-27,5,189,302
1636,2004-04-27,5,193,302
1637,2004-04-27,5,212,34
1638,2004-04-27,5,277,184
1639,2004-04-27,5,277,184
1640,2004-04-27,5,302,193
1641,2004-04-27,5,277,184
1642,2004-04-27,5,9,177
1643,2004-04-27,5,277,184
1644,2004-04-27,5,9,299
1645,2004-04-27,5,277,184
1646,2004-04-27,5,121,228
1647,2004-04-27,5,193,302
1648,2004-04-27,5,308,60
1649,2004-04-27,5,36,211
1650,2004-04-27,5,302,193
1651,2004-04-27,5,303,212
1652,2004-04-27,5,36,155
1653,2004-04-27,5,193,302
1654,2004-04-27,5,193,311
1655,2004-04-27,6,36,34
1656,2004-04-27,6,194,296
1657,2004-04-27,6,211,128
1658,2004-04-27,6,36,211
1659,2004-04-27,6,296,63
1660,2004-04-27,6,302,193
1661,2004-04-27,6,194,312
1662,2004-04-27,6,281,302
1663,2004-04-27,6,193,302
1664,2004-04-27,6,9,8
1665,2004-04-27,6,128,51
1666,2004-04-27,6,194,132
1667,2004-04-27,6,294,51
1668,2004-04-27,6,302,193
1669,2004-04-27,6,128,51
1670,2004-04-27,6,294,51
1671,2004-04-27,6,299,209
1672,2004-04-27,6,9,8
1673,2004-04-27,6,299,6
1674,2004-04-27,6,248,283
1675,2004-04-27,6,128,236
1676,2004-04-27,6,263,308
1677,2004-04-27,6,281,302
1678,2004-04-27,6,9,299
1679,2004-04-27,6,36,299
1680,2004-04-27,6,19,302
1681,2004-04-27,6,128,51
1682,2004-04-27,6,9,8
1683,2004-04-27,6,128,51
1684,2004-04-27,6,294,51
1685,2004-04-27,6,67,32
1686,2004-04-27,6,103,299
1687,2004-04-27,6,36,299
1688,2004-04-27,6,9,299
1689,2004-04-27,6,313,228
1690,2004-04-27,6,263,308
1691,2004-04-27,6,9,8
1692,2004-04-27,6,314,308
1693,2004-04-27,6,277,191
1694,2004-04-27,6,212,51
1695,2004-04-27,6,306,305
1696,2004-04-27,6,9,299
1697,2004-04-27,6,277,191
1698,2004-04-27,6,9,8
1699,2004-04-27,6,9,299
1700,2004-04-27,6,212,51
1701,2004-04-27,6,263,311
1702,2004-04-27,6,103,299
1703,2004-04-27,6,277,191
1704,2004-04-27,6,103,299
1705,2004-04-27,6,277,191
1706,2004-04-27,6,9,299
1707,2004-04-27,6,193,280
1708,2004-04-27,6,212,51
1709,2004-04-27,6,314,254
1710,2004-04-27,7,281,302
1711,2004-04-27,7,303,212
1712,2004-04-27,7,303,298
1713,2004-04-27,7,263,315
1714,2004-04-27,7,212,51
1715,2004-04-27,7,263,316
1716,2004-04-27,7,260,51
1717,2004-04-27,7,51,59
1718,2004-04-27,7,263,315
1719,2004-04-27,7,260,79
1720,2004-04-27,7,103,299
1721,2004-04-27,7,128,211
1722,2004-04-27,7,314,308
1723,2004-04-27,7,314,51
1724,2004-04-27,7,314,34
1725,2004-04-27,7,103,299
1726,2004-04-27,7,286,221
1727,2004-04-27,7,308,315
1728,2004-04-27,7,9,315
1729,2004-04-27,7,9,316
1730,2004-04-27,7,317,315
1731,2004-04-27,7,318,124
1732,2004-04-27,7,63,296
1733,2004-04-27,7,128,51
1734,2004-04-27,7,9,316
1735,2004-04-27,7,286,34
1736,2004-04-27,7,9,299
1737,2004-04-27,7,314,51
1738,2004-04-27,7,212,51
1739,2004-04-27,7,317,315
1740,2004-04-27,7,63,301
1741,2004-04-27,7,128,236
1742,2004-04-27,7,260,51
1743,2004-04-27,7,9,316
1744,2004-04-27,7,314,48
1745,2004-04-27,7,314,34
1746,2004-04-27,7,318,34
1747,2004-04-27,7,286,34
1748,2004-04-27,7,294,51
1749,2004-04-27,7,204,51
1750,2004-04-27,7,140,124
1751,2004-04-27,7,204,68
1752,2004-04-27,7,204,298
1753,2004-04-27,7,318,34
1754,2004-04-27,7,314,48
1755,2004-04-27,7,314,34
1756,2004-04-27,7,50,288
1757,2004-04-27,7,314,34
1758,2004-04-27,7,286,34
1759,2004-04-27,7,176,311
1760,2004-04-27,7,9,8
1761,2004-04-27,7,176,306
1762,2004-04-27,7,176,299
1763,2004-04-27,7,176,319
1764,2004-04-27,7,176,300
1765,2004-04-27,7,144,193
1766,2004-04-27,7,282,67
1767,2004-04-27,7,176,315
1768,2004-04-27,7,176,316
1769,2004-04-27,7,9,8
1770,2004-04-27,7,288,50
1771,2004-04-27,7,228,121
1772,2004-04-27,7,318,34
1773,2004-04-27,7,318,124
1774,2004-04-27,7,282,34
1775,2004-04-27,7,212,6
1776,2004-04-27,7,297,34
1777,2004-04-27,7,124,318
1778,2004-04-27,7,289,212
1779,2004-04-27,7,297,88
1780,2004-04-27,7,140,124
1781,2004-04-27,7,254,308
1782,2004-04-27,7,9,8
1783,2004-04-27,7,83,313
1784,2004-04-27,7,103,318
1785,2004-04-27,7,140,124
1786,2004-04-27,7,9,8
1787,2004-04-27,7,34,318
1788,2004-04-27,7,297,34
1789,2004-04-27,7,144,288
1790,2004-04-27,7,214,154
1791,2004-04-27,7,212,6
1792,2004-04-27,7,212,6
1793,2004-04-27,7,36,299
1794,2004-04-27,7,144,88
1795,2004-04-27,7,308,254
1796,2004-04-27,7,101,184
1797,2004-04-27,7,9,8
1798,2004-04-27,7,212,6
1799,2004-04-27,7,254,308
1800,2004-04-27,7,211,288
1801,2004-04-27,7,94,320
1802,2004-04-27,7,282,214
1803,2004-04-27,7,211,260
1804,2004-04-27,7,318,124
1805,2004-04-27,7,36,211
1806,2004-04-27,7,212,211
1807,2004-04-27,7,288,211
1808,2004-04-27,7,318,34
1809,2004-04-27,7,211,228
